x,y,z,density
-2970192.25,-575442.9375,373354.09375,1
-2979084.25,-34141.47265625,784715.0,1
-518390.8125,-364260.46875,-2660725.25,1
1183739.75,-624620.375,3091222.0,1
-2820758.5,-891659.0625,546046.25,1
-2226240.75,-1720309.375,1666617.625,1
-1812849.75,653604.5625,-1394028.75,1
-2022213.0,-1044685.375,2558461.25,1
-2496563.0,-1897589.625,964241.8125,1
-2912899.5,108511.2421875,-310166.0625,1
-3322604.5,233673.09375,847885.8125,1
-1915352.125,-373567.21875,1543138.75,1
-1581845.875,-468977.25,-2115384.75,1
-1349659.625,-333334.375,2967838.0,1
1018888.5,-362065.03125,346120.34375,1
1267219.125,262004.4375,1815066.125,1
-2137172.75,-804775.875,2491089.5,1
-1309018.125,1537408.75,347582.5625,1
-3242703.25,-1133444.875,787503.5625,1
-1092991.5,249774.78125,-1014351.5625,1
-1043334.5,-821263.6875,-1762137.375,1
-2610683.75,-590335.8125,-244254.09375,1
-1885827.875,-647987.5625,-2847585.5,1
-1123967.75,-951953.3125,1733072.375,1
-2589789.75,-607498.1875,-686442.875,1
-1079534.875,-975114.875,2230714.75,1
-2471646.25,97436.7109375,-796260.9375,1
-774157.5,-976817.8125,1716530.75,1
-2150568.0,-1020521.5,1746947.75,1
185093.28125,-1841261.75,1322351.625,1
-1913234.375,-37564.83203125,-2122232.75,1
1736675.125,-100445.828125,586656.3125,1
-1934390.625,821387.375,-1814780.75,1
-2626675.25,-91148.875,-1491681.375,1
-1143659.5,-744399.125,-1107234.375,1
-1506201.75,-1879961.5,-1045703.0625,1
-3161819.5,608604.5625,281857.53125,1
-2826090.0,-740316.375,-1469418.125,1
-2630474.75,-658935.75,-757949.0,1
-1981755.5,730159.8125,-1844400.625,1
-1995419.25,-1427267.75,-866695.0,1
-2174835.75,-1424802.0,2029336.875,1
-2708899.75,-1996192.75,1033620.75,1
-839420.0625,-140908.796875,-459765.875,1
-133362.015625,-1117257.5,-148392.46875,1
657809.75,-1660076.625,2540017.0,1
-1770199.25,-1366711.25,1507034.25,1
2884528.25,-146877.359375,1970146.875,1
1239503.0,151450.421875,1664002.75,1
-1488539.0,170639.203125,-1098023.75,1
-2965881.5,978345.625,-534284.125,1
-2564288.25,448844.125,-1688873.125,1
-672075.75,-562318.4375,33257.36328125,1
-1897089.875,82645.40625,-117953.875,1
-2283786.25,90937.546875,2154007.75,1
-2387601.5,-412291.28125,-2409632.25,1
-2765057.5,890482.8125,1193252.75,1
-872256.8125,-1112666.875,2885710.5,1
-739350.5625,530212.0,-1887874.625,1
-1480782.0,78996.4140625,-319059.9375,1
-410761.40625,-97887.7265625,614175.9375,1
-836343.5625,607368.5,-918557.625,1
-3299706.75,-831639.75,-809001.25,1
-3320883.0,249263.40625,-231245.8125,1
-397226.8125,-602700.375,254583.34375,1
-1458842.125,-311950.90625,-2242439.25,1
-1395561.0,166760.15625,212947.203125,1
-933872.0,-1319981.0,1743970.125,1
-1731234.625,-681134.5,-348172.15625,1
-252953.28125,-877475.9375,1431382.5,1
-1535061.5,-1392885.625,-2113204.75,1
-906615.0,-413056.90625,582312.375,1
-2982064.25,-900492.3125,-1180925.5,1
-2823114.25,-1831578.25,-470425.34375,1
-2182271.0,-1080623.125,1064283.25,1
-288723.28125,641906.8125,1351817.375,1
-2830297.5,-619959.75,1760682.125,1
-1455544.25,-2611938.25,-377491.25,1
-910131.1875,-489624.96875,-135547.109375,1
-1898359.5,-421969.40625,1792194.0,1
-1382621.75,-1488935.5,-1371036.625,1
-1293508.75,467202.875,2532302.75,1
-2254536.0,-1355506.5,-1885137.5,1
-711055.0625,-202470.171875,1957507.875,1
-2866923.75,1424802.375,360687.75,1
375140.125,-500021.09375,3447556.5,1
-1261653.25,-2567451.5,308543.8125,1
-1868855.125,-111712.234375,-788849.8125,1
-2634768.5,728091.375,-877387.375,1
-926011.875,-190092.140625,-2995173.25,1
-508036.0,-690090.6875,2856367.25,1
-2953343.75,-776396.3125,-135594.609375,1
-2889774.25,33771.74609375,1454385.25,1
-1113686.5,4189.34521484375,-3182692.25,1
-2407103.5,-1498867.875,-1473718.0,1
-1729356.75,-1070297.875,2765896.0,1
7539.24560546875,3560.03564453125,-963491.625,1
-956882.875,-206192.84375,565401.25,1
-1692102.5,-2161595.0,-599252.6875,1
377945.46875,-588665.0,1361172.875,1
-1483035.375,-435086.6875,-3032864.5,1
230335.828125,-749268.125,-1679039.125,1
-145496.921875,-453553.3125,-254643.125,1
108339.546875,246939.890625,1742155.75,1
-1618866.875,-1189092.5,2052201.75,1
-1115719.75,-503732.0,-1309873.375,1
-2219166.25,-795004.25,-2067379.625,1
-745467.9375,81041.9609375,998512.5,1
-2783363.0,-312028.90625,-190801.046875,1
-1864416.125,-554243.3125,-2281786.5,1
-2476335.0,-1756109.875,-1465924.25,1
526463.75,-1769986.25,1142244.75,1
-2017185.5,19263.8828125,1597826.875,1
-2711720.25,-1477346.375,1327521.875,1
-2537995.5,6144.8056640625,-2142637.0,1
-662833.25,-1660618.375,2402265.5,1
-2830149.5,-174336.546875,-416901.0625,1
-2806606.0,-751868.5,354509.40625,1
-2355180.0,-1664852.875,-40485.4921875,1
-3154753.0,-1321229.25,99876.71875,1
-1978663.125,-450506.8125,-252223.234375,1
-714064.125,707817.5,1966494.0,1
-299701.375,-1711495.25,141481.296875,1
-3163140.5,-383119.75,-156604.421875,1
-2858104.5,377113.90625,1082651.625,1
-2309696.25,138897.546875,879854.5625,1
-952243.75,-556163.375,3304491.75,1
-2255920.25,237906.9375,1442134.75,1
-738643.375,-1040453.0,2717266.25,1
-786101.375,-669339.9375,-372320.875,1
-1783285.375,-619343.1875,-1003586.0,1
-1082945.125,-310836.375,3100848.75,1
-2715377.5,331707.21875,-859992.6875,1
-516679.65625,-344345.9375,-2739931.75,1
-1543079.5,-210266.171875,-973603.8125,1
-906642.5625,-944962.8125,-195737.390625,1
-959782.9375,-147881.9375,1478042.125,1
-1866627.0,328189.65625,-630391.5625,1
-1800862.0,-242170.5,1959685.625,1
-3411180.0,56780.08203125,231202.921875,1
-570759.4375,-72805.34375,-3215743.25,1
-1088471.0,-48530.28125,-397795.6875,1
-3147581.75,-479633.09375,-241550.703125,1
-1465394.375,-930843.0625,-802332.25,1
-314496.15625,-336251.75,552656.3125,1
565432.4375,341437.25,670309.125,1
-1854741.75,-376873.75,-2731254.5,1
-2612868.25,-2023245.5,-837149.5,1
-1678582.75,-1239910.0,-2208108.0,1
-1480192.875,-213150.296875,-1403272.375,1
-1669023.375,-362591.28125,-1231426.625,1
2855468.0,-727147.125,-63438.25,1
-910103.1875,-230267.390625,1463247.875,1
-1050109.875,396891.03125,940433.8125,1
2473080.0,-526846.875,-2329959.25,1
-2372111.75,-1317848.875,-423768.03125,1
-1241390.875,494134.84375,655872.4375,1
-2252862.25,-1151085.875,-2053476.75,1
-2510012.25,-2177617.25,768884.75,1
-1652179.625,-744254.9375,-1412576.0,1
-3033065.5,-1201952.0,825735.0,1
-1003562.625,-541997.9375,-1141768.25,1
-1669686.25,-1155591.375,-934675.125,1
-971591.375,-323995.09375,-1709036.875,1
-3039743.5,-1227973.5,-1269578.125,1
-455535.90625,-425871.4375,-144416.15625,1
-3216959.5,-817679.8125,29384.375,1
-2687425.75,-1842271.875,-89454.796875,1
686677.9375,1106680.0,2381416.75,1
-1173874.625,-250458.140625,1285745.625,1
706174.8125,6061.794921875,1594499.0,1
-2170815.75,-807405.5625,-1934588.375,1
-1479422.0,1023393.9375,-2420629.25,1
-2447191.25,323213.25,-1414542.875,1
-846897.5625,929930.8125,-227562.265625,1
-2564901.25,-1072473.5,2157882.25,1
-1751385.0,-307922.3125,1428001.625,1
-1323926.625,296733.34375,-1561334.0,1
-1120816.375,-432800.25,-54833.23046875,1
-2832146.25,271867.34375,-1999880.875,1
2651739.25,-169354.5,-2184020.0,1
-156023.8125,115499.078125,909356.375,1
-697838.0,-129612.9296875,-2657782.0,1
200493.796875,-385054.125,3208139.0,1
-2484510.0,-1042575.8125,1294962.375,1
-2634486.75,200166.90625,1775829.625,1
-1248493.25,-112729.5546875,-3074044.75,1
-2198426.0,285265.53125,-347034.0625,1
-1806671.125,-848735.125,-1039719.5625,1
-2214967.75,-386647.09375,-1716104.625,1
-255632.265625,441608.8125,850487.0625,1
-2226079.0,-365738.03125,2688166.0,1
-1758420.625,-1084431.75,131650.40625,1
2882105.5,-484938.65625,-1281360.625,1
-2123591.75,682397.9375,-85181.03125,1
-1127081.875,-1417539.0,1331096.125,1
-2068201.875,-739834.0,2713475.25,1
-867096.4375,-437574.65625,-2731415.75,1
-1463668.5,140118.109375,-2885881.5,1
-300652.15625,111166.953125,2625799.5,1
-532304.6875,-98069.0546875,-622290.0625,1
1829731.5,-183002.703125,-2568129.75,1
-2063079.25,-131241.234375,-353341.09375,1
-2046332.75,-137262.328125,-96002.46875,1
986405.8125,1804361.0,2293121.5,1
352049.625,430563.46875,2372995.5,1
154150.3125,34143.48828125,-280202.0625,1
-926042.5,-327035.65625,-2415089.75,1
-487832.0625,126696.3671875,-2606139.75,1
-2583370.25,-1341141.625,1570553.0,1
-545847.625,332103.625,-456657.40625,1
-2829097.75,-440030.25,536980.8125,1
517628.4375,-617055.1875,816748.9375,1
957863.1875,-208786.375,-643921.4375,1
-1667818.875,-128051.7890625,2762267.25,1
-72803.7734375,715524.75,1385523.5,1
-1642961.375,208862.421875,-2294957.25,1
-3339307.25,90943.3984375,810487.875,1
-3115714.25,-1113589.625,-884535.1875,1
-830431.625,-179904.84375,2954697.25,1
-1612959.125,-1141879.375,2844763.25,1
-2507665.0,-1401081.625,-438628.15625,1
-1519932.75,321323.34375,2440559.25,1
-1573302.5,860567.25,2686878.25,1
-45390.70703125,1370763.25,1536801.125,1
-76988.203125,95799.2421875,-1553493.0,1
-176586.375,10276.955078125,-1604565.0,1
-1167801.125,1579711.125,2115682.75,1
-2245961.0,-785054.0625,-413013.78125,1
-2073326.75,-565202.0625,-1478325.375,1
-2704612.25,660992.125,456318.09375,1
-1181684.125,212009.9375,-15801.908203125,1
-794697.75,528118.8125,-2781129.75,1
-1113446.5,-377451.28125,-126555.4375,1
-2854914.25,-1367605.875,-929825.9375,1
-868105.375,-440661.03125,1750476.375,1
-671893.3125,-1134993.125,3004051.0,1
-2327438.5,1058872.75,-36350.4765625,1
-1849711.625,103993.515625,854343.0625,1
-2418290.0,3841.5771484375,2454968.0,1
-3204109.5,109560.9765625,-183661.734375,1
-2137842.0,-1660926.375,1057247.25,1
1183555.0,1067159.625,2789314.75,1
-2320412.5,-205361.484375,2262635.0,1
-1227011.125,-1631702.875,-1508216.25,1
-2638113.25,-1876872.0,503427.3125,1
-120381.3125,483411.59375,1163886.25,1
-1083233.125,1082315.625,13729.388671875,1
208354.40625,-1121580.125,-1399172.5,1
-2013031.875,-565097.625,-657848.625,1
-333905.46875,-148567.375,-69640.1171875,1
-1885874.875,-379994.9375,1056559.375,1
-1194753.5,-649141.875,-481773.34375,1
-38403.11328125,169339.0625,11516.6103515625,1
-1982504.875,-947491.6875,647548.9375,1
-1584745.125,274325.15625,-877782.625,1
-2700309.5,530074.5,783628.0,1
-3109156.25,920050.0,253894.203125,1
-2331492.75,311619.9375,-166219.328125,1
413732.28125,-966761.6875,2315221.75,1
-1767880.875,-205441.5625,-2944707.0,1
-491225.375,-1715245.625,265174.90625,1
-455548.5,1511126.0,3085293.75,1
-825200.5,-844050.9375,-365339.3125,1
-2813553.25,21049.193359375,1489229.25,1
-566690.25,441241.59375,87506.7578125,1
-1490952.625,-617008.75,-77207.265625,1
-160010.703125,-1425878.25,2843791.0,1
-404494.53125,-854593.0625,3163791.25,1
-953566.4375,-440213.90625,-2145371.25,1
-2626766.75,13319.2685546875,-1227748.25,1
665676.0,-256672.46875,817960.6875,1
-1720515.75,-80137.875,1932866.625,1
-2092940.625,-207831.453125,-2493464.25,1
-2766269.0,-893342.5625,987986.3125,1
-687333.3125,2115256.25,446298.9375,1
-2062217.375,-580496.75,-2052714.0,1
-1568657.0,-934102.5,-2441975.25,1
267585.21875,-776331.1875,1927950.625,1
-1756600.625,79049.6796875,-2217364.0,1
-1122735.875,-541923.8125,-2280598.25,1
-75546.46875,777494.0,-1267530.875,1
-231890.921875,-344707.46875,-3387736.5,1
-1473660.625,767621.75,-2682600.5,1
-903499.9375,341969.21875,1713761.0,1
-827121.125,-226615.40625,-2896726.0,1
-2206961.0,42308.6953125,-778336.75,1
-727684.5625,395999.5,-1191828.75,1
-1374578.875,895559.75,2731659.25,1
-1111237.125,-145250.09375,507270.9375,1
-3021834.25,-1050877.75,93168.3046875,1
-2299099.5,-2342867.5,643591.6875,1
-1564975.875,1608651.0,375551.71875,1
-1169376.625,285341.96875,-2044509.75,1
1518379.25,725125.25,2502256.25,1
174947.875,1173645.25,1090621.875,1
-767457.5625,-711404.875,948442.5625,1
-2317345.5,-281445.5,52125.8203125,1
-2372341.0,-715418.5625,527363.6875,1
-2778204.25,-588258.875,-362301.46875,1
-1651680.875,-357352.3125,-928312.0,1
-1370646.25,-122092.046875,2220052.25,1
-2217319.75,-862243.625,2268149.5,1
-1700669.0,-555071.9375,-2288426.75,1
-2300782.5,-1181752.625,-2042266.5,1
-1728750.25,-1817049.375,569090.0,1
-795225.9375,2237163.5,1937596.75,1
-1683864.625,-580869.8125,-862313.4375,1
-1438392.5,-1487617.625,-622194.4375,1
-299594.34375,363994.78125,-1955840.0,1
-377153.3125,-442292.5,-1587371.875,1
-1852361.5,-183455.5625,2614097.75,1
-312337.875,406991.125,1217126.375,1
37023.04296875,-42592.5,3469953.75,1
-3053375.0,-1130858.625,761639.0,1
1423902.375,-880836.25,-263996.21875,1
-3055950.0,-825644.125,-576473.625,1
-1510084.625,-68185.6328125,-1671042.5,1
-2581678.5,39029.92578125,413339.5,1
-2199307.25,-75571.0546875,-2606301.25,1
-3089563.5,-577188.25,-1194233.875,1
-2973387.75,-901225.25,-1505924.625,1
-2888939.0,-1136538.375,-1478153.75,1
-1287352.875,-343280.9375,-2345162.75,1
-392169.625,-991171.6875,2720577.25,1
81674.2890625,752397.0,1859695.5,1
-1872450.75,988284.0625,-566198.25,1
-1829155.75,-146629.546875,1129931.25,1
-1389825.0,-567424.9375,-2411377.5,1
-1412961.5,-49890.73828125,900650.75,1
-2176628.25,-1826593.125,-232546.34375,1
-532577.875,-1178858.625,1841453.375,1
-2678609.0,-525479.6875,174483.5,1
-1217743.0,-591635.5625,-613837.6875,1
-2065863.375,174984.25,-660653.9375,1
-3152683.0,562585.9375,-1372917.375,1
-1687252.125,-308729.46875,-2577134.25,1
-3348672.25,-512911.5625,245973.765625,1
-1845219.375,601664.25,2843365.0,1
-3306830.5,533910.0,1092288.875,1
816772.75,1199467.375,2493364.75,1
-1893253.125,-137071.90625,239189.171875,1
-1922320.375,-1696412.125,2056612.875,1
-777554.625,-52349.1953125,-1493227.25,1
-941953.8125,492827.65625,2822767.5,1
-1121189.75,1068738.25,871595.125,1
-279795.25,-2183036.75,1597513.125,1
-2406899.75,377759.8125,1394833.625,1
-1511477.5,111238.703125,-156175.203125,1
-1119013.625,-1295248.375,1270060.0,1
-2272484.5,-2067165.875,-683311.625,1
-3153733.75,-897407.3125,-10380.7470703125,1
2673675.0,168581.75,-657481.6875,1
-3016907.75,103920.890625,1194281.5,1
-2249530.5,-660304.75,-162678.484375,1
-2209845.75,-776398.0625,127480.0546875,1
1455365.0,-331873.28125,1026710.75,1
-1771651.625,811888.6875,-2902542.25,1
-2089637.375,-1471836.75,-77601.8671875,1
-2750721.75,-329467.5625,-1040554.125,1
-2683957.75,-1906866.375,-309231.78125,1
-2466536.75,1062594.375,1703688.75,1
-1054439.5,142928.78125,-2021250.75,1
-2325026.75,-358459.15625,-639451.125,1
-1720314.75,-520430.65625,2545592.0,1
-3214976.0,-138526.34375,-857686.75,1
-2162758.75,-1312398.75,2032684.375,1
-2343785.25,-1050678.375,-225619.234375,1
-728756.0,-296690.03125,-842185.9375,1
-2613655.75,-176947.0,2183716.25,1
-997148.8125,-248205.90625,475078.71875,1
-1502464.125,119466.828125,-779153.625,1
-748849.5,-986488.375,-1895493.5,1
-1169762.25,-33554.375,-2312232.75,1
-1457174.875,-33675.04296875,-1140148.5,1
-54988.54296875,273689.21875,-922483.0625,1
-2655756.0,-458304.1875,-1834040.75,1
-2449146.0,-372825.125,29237.044921875,1
-657142.1875,-1304296.0,1500050.125,1
-887677.6875,-1112350.125,-1224419.5,1
-1612154.5,-1217537.875,1462578.0,1
-557325.1875,-670330.375,1929718.0,1
-605111.375,-3172976.0,45200.38671875,1
-2435558.75,-1668333.375,774506.375,1
-1471504.125,-555326.9375,-2470729.75,1
-2420533.5,-558437.1875,218060.5625,1
-1071190.0,-82125.3046875,-2165952.0,1
-1024139.5,128990.7265625,-279136.71875,1
-1276901.0,-458555.0625,140295.9375,1
-1749078.5,-165146.703125,75266.0078125,1
-2822136.75,-436670.03125,574932.9375,1
-1068656.625,-920178.1875,1301093.25,1
-716005.8125,562325.4375,-1701264.75,1
-1903379.875,-1449274.75,-2094874.375,1
-1714066.25,-1114298.0,-1975433.25,1
-1855303.25,1214529.375,2420807.0,1
-2314707.25,-631505.0625,1772150.125,1
-2266386.75,272143.28125,-710297.0,1
-2288026.75,942103.375,1721886.375,1
-3270699.25,-184949.734375,-793569.3125,1
-2287672.75,-1417318.75,792808.25,1
-1413800.125,489629.0,-2344876.75,1
-1878793.875,-1331722.25,-1867766.25,1
-1303417.5,-298630.4375,281162.21875,1
2695525.5,-279055.125,2220321.5,1
1174595.875,1512299.625,1219557.375,1
-2505343.0,-2189576.0,761744.875,1
-1766234.625,-68235.7109375,2932118.75,1
-1579935.0,-769104.375,-1534528.625,1
-567272.125,-501850.8125,2961630.25,1
-1462478.125,1319717.75,2824447.25,1
-509703.5,-142489.1875,2042501.0,1
-1635883.125,-2579902.5,723200.9375,1
92549.84375,355264.53125,-1326512.125,1
-300734.34375,862097.3125,2098748.75,1
-2162043.25,-348215.5625,-49321.96484375,1
-2988232.25,-478517.6875,287006.375,1
-1561498.625,438104.75,-1790723.0,1
-923693.8125,712262.875,1068116.5,1
-1954951.625,764729.3125,745734.3125,1
-100007.8359375,-14118.0595703125,-1783802.375,1
-1271680.5,-435152.3125,-1057282.125,1
-1766667.875,574379.4375,-1471697.0,1
2508244.75,-1237739.25,452206.71875,1
1025481.5,798073.75,2747960.75,1
129446.296875,-1677630.375,1146444.0,1
-2562300.75,-316015.125,2100594.25,1
-2795466.0,-552107.0625,-1863943.0,1
-1280323.0,-1631421.25,288790.0,1
-487502.4375,392192.125,595708.4375,1
-2341309.0,-1975025.75,667715.375,1
-2493454.0,-828132.375,-2022310.875,1
-2817790.0,-468145.4375,1509309.125,1
-1587106.625,-220937.28125,-1503829.875,1
-1475510.375,259888.234375,-919730.3125,1
-2571098.0,217021.125,522505.03125,1
-673186.3125,788919.9375,1953607.5,1
-3223756.5,-266582.34375,426426.5,1
-1720777.875,-1622214.625,2087328.5,1
-2064885.625,-736428.4375,-2070931.75,1
-398149.375,-586408.625,121537.5078125,1
-1043047.3125,-668207.8125,-975998.3125,1
-1094408.5,-242672.296875,171315.265625,1
-2473336.25,-401150.1875,328310.15625,1
-2039836.375,-838008.5625,2188708.5,1
-710815.1875,-722978.125,-1842513.125,1
-2293801.75,-1247983.125,-1017753.75,1
-2450472.0,-193070.046875,-667080.125,1
857609.625,-99122.03125,1295953.625,1
-1948210.125,-1875201.875,-1036004.25,1
-1302275.625,-213467.640625,2001424.625,1
-3021631.75,1074964.125,-299206.9375,1
363131.3125,-236149.296875,566023.625,1
-1907644.125,-898095.75,1489550.0,1
-2304918.0,906458.1875,-757639.3125,1
-2193188.0,340376.875,1511993.5,1
-830139.25,2740199.5,821856.75,1
709645.9375,196631.1875,1334323.625,1
355722.1875,447710.34375,2399407.25,1
20071.08203125,226659.625,637638.75,1
-2986692.75,-717504.9375,-975671.5625,1
-956861.375,453683.34375,2179148.75,1
-1479867.375,-528308.0625,-1694598.0,1
-412339.0625,-922023.375,2001324.125,1
-2793977.5,-221505.984375,781448.5,1
-1958613.5,-523493.96875,-2720812.5,1
-2205638.25,-750890.25,409080.65625,1
-3146304.5,-563923.4375,23374.73046875,1
-1870344.375,-444583.3125,-2252442.75,1
-1145382.375,-889869.5625,-2985121.5,1
-1988212.75,-67561.2265625,-1550957.125,1
-1778572.375,525129.4375,1333547.125,1
-1700198.125,-310159.15625,-2051033.75,1
-1930517.375,-393854.78125,7067.26416015625,1
-2221859.5,612327.9375,-1359331.25,1
-3097013.75,617303.875,1535883.25,1
-1564510.875,-379958.0,-151050.796875,1
-3406930.0,-644231.375,96344.875,1
28107.76171875,269912.5,-941692.0,1
2199839.25,123639.25,-450220.75,1
-2230812.25,-1520942.5,67491.1484375,1
-1635361.875,-689695.75,-2621538.25,1
-2095828.625,-2357395.75,977707.8125,1
655054.1875,227018.375,-921228.625,1
-544776.375,-242661.796875,-596431.8125,1
-3066144.5,-335645.59375,-797680.75,1
-2932562.75,4592.6845703125,-163546.5,1
-749982.875,-191080.125,1361911.0,1
-1235957.125,-775708.9375,3150293.0,1
-1297766.125,123495.65625,933936.0625,1
-1687632.25,-265502.78125,-1131719.125,1
385988.1875,-59212.26953125,-528904.0625,1
-1213454.625,-2407647.75,1362543.375,1
2496661.0,-1189255.125,1416505.75,1
-1897348.625,-334039.09375,-1982306.125,1
-2002573.75,-509249.71875,-1849234.625,1
492849.65625,-3188780.5,-323665.03125,1
-1166115.875,-328508.78125,-1793103.5,1
-1591620.375,404236.65625,996579.875,1
-1464591.875,823252.5,2175794.5,1
-3190215.25,1010814.5625,-736168.4375,1
-1342410.125,-651227.25,-1693010.0,1
-3249688.5,-1172232.25,-398573.5,1
-165372.578125,-551601.5,-534619.9375,1
2294280.5,-228235.40625,-1637501.125,1
-2500273.25,-726268.5625,1610345.875,1
-3082175.25,-796826.8125,-724033.0625,1
-1734001.125,-949182.1875,537661.25,1
-576819.5625,-90142.53125,-2771209.75,1
-3142619.0,-630711.125,1236450.375,1
-182493.65625,-478802.4375,2037304.875,1
-916988.1875,211052.171875,-354523.90625,1
-888506.375,550582.75,2762842.5,1
2312879.75,-140331.296875,-170256.703125,1
-1343513.75,428799.78125,2337612.0,1
-295504.1875,128247.0,868098.875,1
-2932904.75,337797.125,-1410506.25,1
-1601532.875,1341636.875,1475783.875,1
-1783924.875,-679742.1875,599382.1875,1
969908.125,-863989.8125,2137666.5,1
-2937686.25,1261338.5,394058.875,1
1724735.125,-760172.375,2896975.0,1
-307785.625,-569578.3125,-988927.125,1
-2201258.5,-690745.0625,-1607994.5,1
-2469671.75,-208356.125,-2000858.75,1
-1735062.625,-1315887.5,958983.0,1
-1890730.125,132788.453125,2845540.0,1
-2118870.75,-927285.75,2244498.0,1
-2517648.5,-1416824.75,291487.53125,1
-3128903.5,34313.36328125,-139814.171875,1
-1048074.5,198913.875,-3202779.75,1
-603731.5,60769.82421875,-560131.625,1
2468461.25,351659.0625,-289807.625,1
366567.34375,-126176.7109375,-477454.0625,1
-896109.125,-174295.796875,-1255281.375,1
-2096434.5,-301934.1875,-224671.703125,1
-819975.5,-113498.0859375,86868.359375,1
-77184.1015625,-237941.375,1368845.375,1
-2375581.0,40877.6640625,-368286.34375,1
-3409392.5,-259594.65625,-222313.84375,1
-1279947.375,-277458.96875,-2007610.5,1
-3336284.5,-340677.4375,-529526.8125,1
759982.3125,1015717.5,2209294.0,1
-970476.25,-2550950.5,-838768.5625,1
-1387230.75,139608.78125,-2474054.0,1
-919736.0625,170745.125,2905450.5,1
-3217817.75,-1397864.0,-123827.421875,1
-2687409.5,-1520111.375,1018992.5,1
-88871.6484375,-69666.3359375,-1180502.75,1
-1656098.5,-2180726.25,147890.453125,1
1064762.875,722309.25,535342.875,1
-1350437.375,445455.40625,783744.1875,1
-2659354.75,250743.109375,-199854.875,1
-1373936.25,945122.1875,2473198.0,1
-452820.375,523992.34375,280658.03125,1
632567.0625,-80556.2734375,-934668.625,1
-1078658.75,-970422.875,-2607968.25,1
-1183129.0,-386291.6875,1048890.125,1
-54287.71484375,-147298.578125,-852213.4375,1
-2354639.0,27962.859375,1380048.375,1
-1078054.625,1535068.875,1780297.5,1
-663484.875,19856.615234375,1964531.875,1
-894700.0,-283797.9375,-3399747.25,1
-2660166.0,-502965.03125,41336.41015625,1
-2357390.75,-204045.65625,-2611888.25,1
-1869074.125,-37363.99609375,1148281.0,1
-1176274.125,-425912.28125,3161442.5,1
9418.5439453125,717643.3125,231903.015625,1
-986365.3125,58300.15625,-2235309.25,1
-1563750.25,-771931.0,-398807.3125,1
-2698130.25,-354654.84375,901263.0,1
-1153040.875,795683.875,1784481.875,1
-2435328.5,-884761.5,-1229776.375,1
-1951093.75,-703185.625,1755957.125,1
-140976.125,-501950.8125,-356238.46875,1
-1940053.875,-1598053.375,-2077312.625,1
-881376.6875,11991.3115234375,-1693624.5,1
-552779.125,90247.3671875,-675850.9375,1
-526512.9375,-1242433.0,289076.4375,1
220217.0625,797202.5625,2948573.75,1
-1978813.75,-661439.0625,-2062305.0,1
-2187236.25,-1267719.25,-691719.25,1
325383.25,-497728.03125,839524.9375,1
-1354917.0,1089382.0,-513656.125,1
-2757748.75,-1010704.5625,-878184.4375,1
-558505.1875,-2115385.0,-310200.40625,1
-1921821.125,-345811.28125,2011423.75,1
-92993.2734375,-152263.296875,217330.0,1
-1069729.125,-693431.375,-564060.125,1
-1788480.125,-131968.90625,-1416947.75,1
-2149030.75,-63076.65625,322105.1875,1
-1857756.375,-730616.375,-1853846.375,1
-2306918.0,206114.765625,105629.6015625,1
-691029.875,-345586.59375,2701455.25,1
-1817422.375,-637563.875,-2808841.25,1
-2641202.75,-351323.71875,327002.4375,1
-3101473.0,-830004.375,184555.5,1
-1244539.875,-515945.03125,-1443756.75,1
-1314707.25,586465.75,716733.4375,1
-1664999.75,-240345.859375,-1710926.0,1
-1659349.375,-639731.0,-2243426.5,1
-1735962.75,-1022752.5625,-2716581.5,1
-2997118.75,173289.078125,1768247.375,1
-2060678.625,-1873695.75,1963408.25,1
-61751.16015625,-1045819.625,-917193.3125,1
-1571487.0,-112125.0078125,2693860.5,1
-2590238.25,-1636863.5,-190023.6875,1
-2126655.0,-223987.59375,-1151305.75,1
-1970405.75,-1204995.625,-202680.171875,1
-1429791.25,180765.859375,1152909.5,1
-1052760.125,197357.484375,693795.375,1
-1123878.625,-2889745.25,1526799.875,1
-1835914.125,31070.490234375,-2867392.0,1
-773455.0,158793.234375,-1337845.375,1
-1064726.0,-1027982.6875,2150125.5,1
-2276502.25,-1042551.25,-1410472.5,1
-2747507.0,-109351.5625,893865.1875,1
-1612048.5,-177205.1875,-704883.0,1
130099.40625,-1114823.375,1786383.625,1
-644639.0,-373346.65625,2304731.75,1
-2950899.75,-205647.59375,1523478.75,1
-1933512.625,-655844.75,485583.6875,1
-1852287.125,474398.65625,-881903.6875,1
-2709743.25,-320167.8125,-1964861.0,1
461943.0,129634.1875,8661.0048828125,1
-523556.4375,-395492.71875,1670308.625,1
-1549051.875,-1307547.75,-173046.609375,1
-2384122.25,-93300.5234375,32568.1484375,1
56236.23828125,-1425564.5,1616691.875,1
2246038.0,436069.4375,1708784.375,1
-2206198.75,-774009.0625,-433893.21875,1
1834709.875,-539570.0625,-744606.4375,1
441224.53125,-125856.75,-143673.921875,1
-701284.3125,221305.75,-868530.25,1
-59962.33984375,-191002.34375,1328067.625,1
-1939846.875,-2793349.0,146029.078125,1
-2076380.5,197354.140625,-1143665.375,1
-3056822.75,-305750.34375,258677.984375,1
-1545354.25,-1191519.875,1083248.75,1
-1010546.75,-1742530.25,1143922.625,1
-2263309.75,76169.4921875,-451414.3125,1
